Day,MSE_mu,Accuracy
Day 0,0.021528607806339816,0.84
Day 1,0.013464637168524354,0.96
Day 2,0.02618323051349683,0.78
Day 3,0.04495818224517228,0.56
Day 4,0.03323373342520732,0.76
Day 5,0.024700988937961604,0.7
Day 6,0.021791258501498965,0.84
Day 7,0.023822629219395423,0.82
Day 8,0.015219818809088004,0.9
Day 9,0.01945392544784106,0.8
Day 10,0.015256503352033782,0.82
Day 11,0.018436418483316397,0.88
Day 12,0.015895428698041312,0.86
Day 13,0.028651996463026273,0.76
Day 14,0.025208345711857108,0.8
Day 15,0.027107047149833,0.68
Day 16,0.02275330186895304,0.8
Day 17,0.01836173819182491,0.76
Day 18,0.024271553641854855,0.7
Day 19,0.019703549107935363,0.72
