Day,MSE_mu,Accuracy
Day 0,0.04194914855431141,0.66
Day 1,0.030079150090540956,0.6
Day 2,0.02594946297440763,0.7
Day 3,0.02074774847993421,0.84
Day 4,0.030217628350657083,0.78
Day 5,0.038295480392065304,0.6
Day 6,0.03317442344790402,0.74
Day 7,0.024246456245194767,0.82
Day 8,0.03511895775810939,0.72
Day 9,0.024314502407366566,0.76
Day 10,0.02725481351268742,0.74
Day 11,0.03468940984443457,0.64
Day 12,0.026414571019709124,0.7
Day 13,0.04027361275711921,0.66
Day 14,0.031262275309136466,0.78
Day 15,0.018954827702053527,0.78
Day 16,0.020737882691832715,0.78
Day 17,0.030133126894619677,0.72
Day 18,0.033823852360271286,0.78
Day 19,0.024847089333068617,0.78
