Day,MSE_mu,Accuracy
Day 0,0.019635270341916904,0.84
Day 1,0.01814305891647533,0.86
Day 2,0.024156161206272446,0.66
Day 3,0.020698332820439105,0.82
Day 4,0.02607525522843502,0.78
Day 5,0.01973491725290807,0.78
Day 6,0.017180248670480208,0.74
Day 7,0.031600799324791796,0.74
Day 8,0.025150966068942078,0.76
Day 9,0.018422763569921265,0.74
Day 10,0.02010982375176369,0.84
Day 11,0.01679594245186417,0.8
Day 12,0.022729963992758253,0.64
Day 13,0.023340290220450643,0.8
Day 14,0.016180353986840455,0.96
Day 15,0.02636671511264588,0.72
Day 16,0.014859787148039382,0.9
Day 17,0.02554155664269214,0.84
Day 18,0.021736003623432337,0.74
Day 19,0.02820820791086849,0.68
