Day,MSE_mu,Accuracy
Day 0,0.03336904081860982,0.62
Day 1,0.030285890849666906,0.72
Day 2,0.037239676587701234,0.66
Day 3,0.02767573494537315,0.74
Day 4,0.018781270749804607,0.84
Day 5,0.022779051479703685,0.8
Day 6,0.020252789811205665,0.9
Day 7,0.04470298074039644,0.62
Day 8,0.028455275049576467,0.66
Day 9,0.02506869577815985,0.66
Day 10,0.025150525384873838,0.72
Day 11,0.017977066007133,0.88
Day 12,0.02166881795652897,0.86
Day 13,0.027077438509445557,0.64
Day 14,0.026926976073615563,0.8
Day 15,0.027831210328673722,0.74
Day 16,0.026872757800355376,0.64
Day 17,0.02477117080623253,0.78
Day 18,0.03349703921994677,0.74
Day 19,0.020701313239997406,0.84
