Day,MSE_mu,Accuracy
Day 0,0.018749353124180735,0.78
Day 1,0.0360149467729893,0.68
Day 2,0.015255423430327868,0.8
Day 3,0.0309909356296763,0.76
Day 4,0.02702629719687373,0.8
Day 5,0.028177497295892407,0.76
Day 6,0.03707041656874811,0.7
Day 7,0.01524767647621747,0.96
Day 8,0.03433822730964256,0.6
Day 9,0.028469854249324838,0.7
Day 10,0.019137252183903938,0.8
Day 11,0.019683648901359166,0.82
Day 12,0.048309668322529836,0.62
Day 13,0.01763911198421005,0.86
Day 14,0.01892471260102188,0.84
Day 15,0.02811565986694697,0.7
Day 16,0.018914453198590635,0.86
Day 17,0.0279230941856638,0.74
Day 18,0.02940417504947829,0.74
Day 19,0.040016150288621266,0.68
