Day,MSE_mu,Accuracy
Day 0,0.04042945551426616,0.6
Day 1,0.034522853312599,0.8
Day 2,0.024119387593761536,0.78
Day 3,0.030225350465484743,0.68
Day 4,0.0183490499060243,0.82
Day 5,0.024862710850533407,0.66
Day 6,0.014149538232516695,0.78
Day 7,0.023015694002366763,0.76
Day 8,0.02709226257104485,0.82
Day 9,0.03402353695209328,0.62
Day 10,0.02537561135906155,0.72
Day 11,0.028233340138669207,0.74
Day 12,0.022124617762628994,0.76
Day 13,0.026589001785115585,0.78
Day 14,0.025210773626351796,0.66
Day 15,0.021136266307776243,0.74
Day 16,0.029390812979279524,0.64
Day 17,0.03043341709807063,0.7
Day 18,0.03792956334067128,0.56
Day 19,0.0278392079660893,0.68
