Day,MSE_mu,Accuracy
Day 0,0.03675404084576112,0.62
Day 1,0.024698032829705608,0.78
Day 2,0.055595675709359554,0.44
Day 3,0.023852332835000892,0.8
Day 4,0.012344939982503517,0.92
Day 5,0.015667921843327142,0.88
Day 6,0.028906563104419136,0.72
Day 7,0.015632487248849473,0.92
Day 8,0.013885208223857215,0.86
Day 9,0.012465435234667718,0.94
Day 10,0.0245015034088949,0.82
Day 11,0.034896866061082776,0.7
Day 12,0.017097216937158335,0.84
Day 13,0.029559119562588516,0.68
Day 14,0.014326519476832309,0.86
Day 15,0.014661162268109177,0.8
Day 16,0.02003139681860481,0.76
Day 17,0.02660556360905039,0.74
Day 18,0.020079446911495408,0.82
Day 19,0.027725345903187974,0.7
