Day,MSE_mu,Accuracy
Day 0,0.023347751036036594,0.8
Day 1,0.027309003518295294,0.74
Day 2,0.04549127164351924,0.52
Day 3,0.01966101253502898,0.88
Day 4,0.03084662224207182,0.66
Day 5,0.02793348928539552,0.74
Day 6,0.0348532956036894,0.78
Day 7,0.023740409968463792,0.7
Day 8,0.019727434218493458,0.88
Day 9,0.01816819371770461,0.84
Day 10,0.03429397981693018,0.58
Day 11,0.017100268667162875,0.92
Day 12,0.016623647225424063,0.86
Day 13,0.021825815588054777,0.78
Day 14,0.015727710126716744,0.88
Day 15,0.02071050860024962,0.8
Day 16,0.02045426486985615,0.84
Day 17,0.03117929401856909,0.62
Day 18,0.022503053711412372,0.9
Day 19,0.02367856673441754,0.72
