Day,MSE_mu,Accuracy
Day 0,0.022198686828382233,0.86
Day 1,0.018016405898038372,0.84
Day 2,0.020754373073331913,0.86
Day 3,0.0174615201645476,0.74
Day 4,0.030940998484126975,0.74
Day 5,0.032915718860943424,0.64
Day 6,0.017669028668364704,0.78
Day 7,0.022425928676160816,0.74
Day 8,0.0451072629634822,0.7
Day 9,0.031178423424757875,0.68
Day 10,0.014401120649384747,0.78
Day 11,0.02973614896476863,0.64
Day 12,0.06456713731976799,0.42
Day 13,0.026814721808183766,0.72
Day 14,0.021572214458062084,0.76
Day 15,0.032302425425354137,0.68
Day 16,0.009747372920028082,0.9
Day 17,0.02252120963664309,0.72
Day 18,0.03820004393107645,0.62
Day 19,0.05545315633970782,0.62
