Day,MSE_mu,Accuracy
Day 0,0.019878707545125118,0.86
Day 1,0.028682627405648434,0.72
Day 2,0.014641924031536463,0.8
Day 3,0.026149466622604232,0.82
Day 4,0.015625607051154657,0.9
Day 5,0.02554515527768214,0.78
Day 6,0.017106560526964073,0.86
Day 7,0.018825703835479844,0.94
Day 8,0.028190839306111045,0.76
Day 9,0.022168800658436526,0.84
Day 10,0.04031041650460919,0.66
Day 11,0.015118824737717355,0.94
Day 12,0.016301464319747314,0.92
Day 13,0.020256309047558794,0.82
Day 14,0.030166916550664617,0.88
Day 15,0.021858333199486227,0.9
Day 16,0.03652333243569382,0.66
Day 17,0.031106243697336812,0.7
Day 18,0.027830253783827325,0.7
Day 19,0.024775806451496483,0.66
