Day,MSE_mu,Accuracy
Day 0,0.029345097263387455,0.68
Day 1,0.04005976836530781,0.64
Day 2,0.01515644114031128,0.88
Day 3,0.01755871149222353,0.74
Day 4,0.030406126142375086,0.68
Day 5,0.02949661711410528,0.84
Day 6,0.025590422602374995,0.78
Day 7,0.01868448108418772,0.78
Day 8,0.040994550905559445,0.68
Day 9,0.033855221826711045,0.66
Day 10,0.04106520196641282,0.58
Day 11,0.017270102090895724,0.84
Day 12,0.019369202293814294,0.78
Day 13,0.02552940450554468,0.8
Day 14,0.03134678479251875,0.76
Day 15,0.031366194456293156,0.68
Day 16,0.03940340784022607,0.72
Day 17,0.02049058406998488,0.86
Day 18,0.03346542569322558,0.7
Day 19,0.016674871982186142,0.82
