Day,MSE_mu,Accuracy
Day 0,0.024570621710620074,0.8
Day 1,0.021111235387695576,0.84
Day 2,0.02319040217524078,0.7
Day 3,0.035049170032136145,0.58
Day 4,0.026378541943548807,0.82
Day 5,0.03811602651401656,0.58
Day 6,0.012468338731422309,0.9
Day 7,0.027835942198999233,0.7
Day 8,0.026166033513688836,0.92
Day 9,0.014909691484780444,0.9
Day 10,0.04378958262089068,0.56
Day 11,0.032283155935655145,0.6
Day 12,0.02663826033294509,0.8
Day 13,0.03115220718696931,0.72
Day 14,0.02310477668036433,0.76
Day 15,0.014793785337818145,0.86
Day 16,0.027285278033289048,0.78
Day 17,0.02238287208753805,0.76
Day 18,0.021384819461061712,0.76
Day 19,0.0415433340006093,0.58
