Day,MSE_mu,Accuracy
Day 0,0.015759491532760603,0.9
Day 1,0.02145887934792438,0.88
Day 2,0.021987380717167077,0.84
Day 3,0.018320197586874826,0.88
Day 4,0.01915153672391202,0.84
Day 5,0.017874469168251295,0.86
Day 6,0.04043923926889396,0.7
Day 7,0.022813539458848973,0.76
Day 8,0.025881694775431754,0.82
Day 9,0.024972436512457955,0.76
Day 10,0.01896865609585987,0.88
Day 11,0.019272474155247927,0.76
Day 12,0.02256938586747418,0.82
Day 13,0.020789091981340626,0.86
Day 14,0.01848510091555126,0.88
Day 15,0.021793463385836896,0.8
Day 16,0.018219389442541412,0.84
Day 17,0.02518132805229892,0.86
Day 18,0.021650628461624667,0.82
Day 19,0.018752827264464082,0.88
