Day,MSE_mu,Accuracy
Day 0,0.01962394309392002,0.78
Day 1,0.021910413005114444,0.82
Day 2,0.022523324675283157,0.7
Day 3,0.024652013424904046,0.72
Day 4,0.033881901374322544,0.74
Day 5,0.03517331687642156,0.62
Day 6,0.019666202065843144,0.72
Day 7,0.01681328643259492,0.86
Day 8,0.02763100003475659,0.66
Day 9,0.024704315663480334,0.86
Day 10,0.02143172052664031,0.8
Day 11,0.02399677501700631,0.78
Day 12,0.019794065092253444,0.82
Day 13,0.040302554170374295,0.6
Day 14,0.02591296730627267,0.7
Day 15,0.02066366121245629,0.78
Day 16,0.022166303783685337,0.8
Day 17,0.01713651422562287,0.78
Day 18,0.030482577328794197,0.64
Day 19,0.019102830471671255,0.8
