Day,MSE_mu,Accuracy
Day 0,0.030191556299940275,0.78
Day 1,0.02475627610303563,0.78
Day 2,0.029919147468703968,0.68
Day 3,0.04515874688649804,0.52
Day 4,0.01948360726001417,0.78
Day 5,0.02240798439420237,0.8
Day 6,0.02147466165972739,0.86
Day 7,0.0354721548819248,0.58
Day 8,0.031053876707623614,0.62
Day 9,0.016370096167769018,0.88
Day 10,0.04449379651039942,0.66
Day 11,0.02149812431134685,0.78
Day 12,0.021991310556321284,0.8
Day 13,0.020173159651026208,0.7
Day 14,0.032578738653268574,0.54
Day 15,0.01893018644320384,0.88
Day 16,0.03760075214492644,0.74
Day 17,0.022033026817423793,0.78
Day 18,0.024780230755130497,0.68
Day 19,0.022037653231274216,0.8
