Day,MSE_mu,Accuracy
Day 0,0.02793293190289514,0.72
Day 1,0.020404342860867883,0.84
Day 2,0.01573745736510959,0.84
Day 3,0.013867566572854213,0.86
Day 4,0.028324030150138794,0.74
Day 5,0.03525086511946795,0.72
Day 6,0.026434744516690964,0.78
Day 7,0.02540702771313188,0.7
Day 8,0.023613744861974494,0.72
Day 9,0.029935191224782165,0.72
Day 10,0.02138607307423121,0.88
Day 11,0.017438856473946485,0.76
Day 12,0.036750596477827475,0.66
Day 13,0.021887810161681922,0.76
Day 14,0.02802852166493776,0.72
Day 15,0.021945695330712705,0.78
Day 16,0.023008557695374108,0.82
Day 17,0.04188374935885007,0.58
Day 18,0.01705477318477513,0.86
Day 19,0.01932023521772353,0.74
