Day,MSE_mu,Accuracy
Day 0,0.02770958625076042,0.8
Day 1,0.04648840123070883,0.58
Day 2,0.029162440400761207,0.66
Day 3,0.018601552019703774,0.78
Day 4,0.013526575596543737,0.82
Day 5,0.023597178626644927,0.76
Day 6,0.025423797751533615,0.68
Day 7,0.028942601841209826,0.74
Day 8,0.019421234491169462,0.82
Day 9,0.014950619146815405,0.86
Day 10,0.03684944290622342,0.62
Day 11,0.020560265852328126,0.8
Day 12,0.0286464455166818,0.82
Day 13,0.02112993736730191,0.84
Day 14,0.017952719848099173,0.86
Day 15,0.02841529690462914,0.72
Day 16,0.02632667379100982,0.84
Day 17,0.02401315123230957,0.72
Day 18,0.014569809395034293,0.82
Day 19,0.01905507223945306,0.88
