Day,MSE_mu,Accuracy
Day 0,0.024832721484530255,0.78
Day 1,0.020587015001538266,0.78
Day 2,0.019046604835950866,0.9
Day 3,0.0361633292007363,0.58
Day 4,0.023107119603943946,0.8
Day 5,0.02428030592043204,0.86
Day 6,0.01967219007783791,0.78
Day 7,0.02208347368314024,0.88
Day 8,0.04117433207693908,0.64
Day 9,0.012564360732722145,0.84
Day 10,0.023864109334879834,0.78
Day 11,0.044733201659313125,0.6
Day 12,0.018746195449916004,0.88
Day 13,0.024174449913472236,0.74
Day 14,0.024149264114797293,0.78
Day 15,0.021579942065861755,0.8
Day 16,0.01604186216779907,0.84
Day 17,0.018895135272559448,0.76
Day 18,0.027557487107999986,0.8
Day 19,0.028417946683519265,0.68
