Day,MSE_mu,Accuracy
Day 0,0.04027099344491017,0.56
Day 1,0.024825478562812288,0.62
Day 2,0.015480640440264315,0.88
Day 3,0.019111649220589767,0.86
Day 4,0.026701107822627954,0.82
Day 5,0.01912159783008407,0.82
Day 6,0.018716275825408496,0.76
Day 7,0.024519039096711853,0.76
Day 8,0.024880861000093218,0.72
Day 9,0.03449765518480407,0.78
Day 10,0.03660762954703516,0.72
Day 11,0.022000515257248332,0.78
Day 12,0.016999927254205988,0.82
Day 13,0.024596441472831035,0.72
Day 14,0.036679922543946135,0.62
Day 15,0.024483217107590168,0.82
Day 16,0.02949820664781174,0.76
Day 17,0.021829908573681205,0.74
Day 18,0.026996476966456417,0.8
Day 19,0.018248731072025393,0.92
