Day,MSE_mu,Accuracy
Day 0,0.02758153637205862,0.64
Day 1,0.020404144570685675,0.78
Day 2,0.025430331084403356,0.86
Day 3,0.02561852244914412,0.66
Day 4,0.026705070609125844,0.68
Day 5,0.02582129837270444,0.78
Day 6,0.022389424192965593,0.88
Day 7,0.02957575536818555,0.74
Day 8,0.02203122095585221,0.84
Day 9,0.022378024625683984,0.78
Day 10,0.015458039092638421,0.84
Day 11,0.01760910315259675,0.82
Day 12,0.019975792946074763,0.7
Day 13,0.012278992773235338,0.94
Day 14,0.026001754558230845,0.8
Day 15,0.032906500828882045,0.7
Day 16,0.0229018189167211,0.86
Day 17,0.029083016058278656,0.7
Day 18,0.04582829364015846,0.54
Day 19,0.017263795651537118,0.88
