Day,MSE_mu,Accuracy
Day 0,0.015284627858218427,0.82
Day 1,0.029230664709963182,0.72
Day 2,0.04042123689634266,0.62
Day 3,0.03435464986085113,0.64
Day 4,0.030070813559048334,0.66
Day 5,0.01877268607697137,0.82
Day 6,0.022959856166403413,0.76
Day 7,0.0286935058927514,0.74
Day 8,0.018265617082431657,0.84
Day 9,0.02884467278031615,0.66
Day 10,0.03574618870204267,0.6
Day 11,0.02390934240856203,0.78
Day 12,0.028253192629582962,0.86
Day 13,0.04307331835224446,0.68
Day 14,0.03868314780825276,0.66
Day 15,0.01733375567135956,0.74
Day 16,0.024551758992175206,0.64
Day 17,0.02998567280268194,0.64
Day 18,0.018458349652640597,0.9
Day 19,0.018109767872018925,0.86
