Day,MSE_mu,Accuracy
Day 0,0.03815176098875072,0.66
Day 1,0.026661941523584094,0.74
Day 2,0.0230365963142436,0.88
Day 3,0.026262171673667945,0.8
Day 4,0.023816085769402924,0.68
Day 5,0.01489436600039405,0.82
Day 6,0.02514675331290342,0.76
Day 7,0.0196508113666878,0.72
Day 8,0.016686241228474206,0.78
Day 9,0.024606332328457305,0.76
Day 10,0.016777349252013265,0.7
Day 11,0.019590755937770352,0.86
Day 12,0.019440819817408007,0.86
Day 13,0.018853801414670416,0.78
Day 14,0.02844968937568787,0.8
Day 15,0.023815653240433266,0.76
Day 16,0.026301592570780175,0.86
Day 17,0.03605527801187076,0.72
Day 18,0.0204388637020769,0.88
Day 19,0.021412995207490057,0.74
