Day,MSE_mu,Accuracy
Day 0,0.04117872769006549,0.62
Day 1,0.033157446366095356,0.7
Day 2,0.025981833479429808,0.84
Day 3,0.01611865379531578,0.84
Day 4,0.01854501482541325,0.9
Day 5,0.016030914818628256,0.82
Day 6,0.035633942991312714,0.72
Day 7,0.016712694488273852,0.88
Day 8,0.02310335717057636,0.82
Day 9,0.016393733489535982,0.76
Day 10,0.03345136405009746,0.62
Day 11,0.021811043550757997,0.78
Day 12,0.02190366020949478,0.82
Day 13,0.03046857048950004,0.84
Day 14,0.012109001346925668,0.88
Day 15,0.019678994364984426,0.82
Day 16,0.027743457730547712,0.8
Day 17,0.020556478650338595,0.86
Day 18,0.028890492231645762,0.66
Day 19,0.02348059937483461,0.84
