Day,MSE_mu,Accuracy
Day 0,0.01865064216308698,0.82
Day 1,0.027683862719240695,0.8
Day 2,0.022727721886301067,0.82
Day 3,0.013874765135446557,0.88
Day 4,0.02186252262903602,0.88
Day 5,0.023317090751392534,0.66
Day 6,0.017480294607399856,0.74
Day 7,0.022098132760534815,0.68
Day 8,0.030959562500928642,0.66
Day 9,0.018541820401789786,0.82
Day 10,0.02752280710466421,0.72
Day 11,0.02717326132088292,0.76
Day 12,0.032186971934656555,0.76
Day 13,0.02139638747824043,0.78
Day 14,0.016322058905562382,0.9
Day 15,0.016108251693176513,0.8
Day 16,0.030714470149420702,0.6
Day 17,0.020068398542762107,0.84
Day 18,0.022478692335999393,0.8
Day 19,0.025935550079887258,0.76
