Day,MSE_mu,Accuracy
Day 0,0.04212032780326126,0.66
Day 1,0.024762085659413593,0.72
Day 2,0.019470762968465942,0.84
Day 3,0.023974689713637434,0.78
Day 4,0.03211869210552172,0.68
Day 5,0.0301909730073457,0.74
Day 6,0.024353099469564068,0.68
Day 7,0.023450626284113343,0.74
Day 8,0.016255482593501597,0.84
Day 9,0.02611394288771722,0.84
Day 10,0.027739604978636586,0.74
Day 11,0.020286594058350944,0.76
Day 12,0.03916202220797612,0.68
Day 13,0.024068589324920005,0.8
Day 14,0.022776618415532312,0.8
Day 15,0.027144922109130377,0.8
Day 16,0.02690187321522793,0.78
Day 17,0.022439486067102266,0.76
Day 18,0.02659296085451988,0.64
Day 19,0.020111629606507742,0.8
