Day,MSE_mu,Accuracy
Day 0,0.028606297157182575,0.78
Day 1,0.024965057986852942,0.7
Day 2,0.02918470507676553,0.74
Day 3,0.024214032353849342,0.82
Day 4,0.02873859965874313,0.72
Day 5,0.042025858776631585,0.58
Day 6,0.02943154473224622,0.82
Day 7,0.024849718240730918,0.82
Day 8,0.03249341559345288,0.7
Day 9,0.0176472866395475,0.8
Day 10,0.03140836433556426,0.66
Day 11,0.01983189786565661,0.76
Day 12,0.023611554504429512,0.82
Day 13,0.03660161904170854,0.64
Day 14,0.026995257575377466,0.8
Day 15,0.02531642410039861,0.86
Day 16,0.03987641665621449,0.7
Day 17,0.027286456475973844,0.68
Day 18,0.03301399000634522,0.74
Day 19,0.03421215884616116,0.6
