Day,MSE_mu,Accuracy
Day 0,0.027071500318565974,0.66
Day 1,0.02350416399016849,0.76
Day 2,0.039706108569347344,0.64
Day 3,0.022471077898098196,0.82
Day 4,0.019075399964975575,0.84
Day 5,0.02772921863525364,0.78
Day 6,0.025998852976984916,0.76
Day 7,0.01960882174896144,0.78
Day 8,0.030847699302359637,0.66
Day 9,0.0272326219750371,0.76
Day 10,0.026669155517569567,0.8
Day 11,0.02504260619405007,0.76
Day 12,0.02733782045733153,0.8
Day 13,0.02125509686897262,0.78
Day 14,0.027605649150781356,0.66
Day 15,0.020861076047358994,0.8
Day 16,0.02105744778450926,0.8
Day 17,0.04563436709837482,0.58
Day 18,0.020537155641194873,0.86
Day 19,0.02803829480254522,0.72
