Day,MSE_mu,Accuracy
Day 0,0.030331241676206967,0.68
Day 1,0.025423627881566394,0.78
Day 2,0.03503101168236677,0.7
Day 3,0.0381801471067072,0.7
Day 4,0.020645151863050253,0.88
Day 5,0.016069624215193194,0.86
Day 6,0.025319190965811554,0.72
Day 7,0.030002341228404845,0.74
Day 8,0.04177740499761473,0.62
Day 9,0.02206237788062909,0.76
Day 10,0.01994057108783732,0.72
Day 11,0.027376320477226428,0.74
Day 12,0.02709377165783313,0.8
Day 13,0.0182910050462725,0.8
Day 14,0.03618633741025489,0.6
Day 15,0.024283485942339294,0.72
Day 16,0.022350479717581032,0.84
Day 17,0.018178451477712288,0.88
Day 18,0.026405934509326368,0.8
Day 19,0.02011651807207594,0.82
