Day,MSE_mu,Accuracy
Day 0,0.01932595912702936,0.88
Day 1,0.026088647720997584,0.82
Day 2,0.028542728199021018,0.68
Day 3,0.02630692161140874,0.7
Day 4,0.019408083122523716,0.84
Day 5,0.021357446048213016,0.9
Day 6,0.03350446927497275,0.74
Day 7,0.02851754072698607,0.78
Day 8,0.013042202946527743,0.92
Day 9,0.020499825384504716,0.82
Day 10,0.016516927348751965,0.76
Day 11,0.015172645706451335,0.9
Day 12,0.021681245970517665,0.72
Day 13,0.03078723875553935,0.8
Day 14,0.022837667113421955,0.78
Day 15,0.021410315288907588,0.84
Day 16,0.027700146817425966,0.76
Day 17,0.01771083252131729,0.82
Day 18,0.02034982566394928,0.78
Day 19,0.021226507124174347,0.86
