Day,MSE_mu,Accuracy
Day 0,0.020570213010437592,0.74
Day 1,0.022740356547309597,0.68
Day 2,0.040088704517310995,0.66
Day 3,0.015440821151889245,0.84
Day 4,0.03131880711821548,0.62
Day 5,0.022278740684344225,0.74
Day 6,0.01820218267270789,0.8
Day 7,0.02164641649918707,0.86
Day 8,0.021559640085214528,0.78
Day 9,0.023923830887781775,0.86
Day 10,0.03284624320264421,0.7
Day 11,0.03194285270420365,0.58
Day 12,0.028953194383656986,0.8
Day 13,0.02912819365269906,0.66
Day 14,0.03266992256143569,0.58
Day 15,0.02489132215791283,0.84
Day 16,0.04329112080317603,0.64
Day 17,0.01875647239638557,0.86
Day 18,0.03693170666288991,0.66
Day 19,0.03130350223657942,0.68
