Day,MSE_mu,Accuracy
Day 0,0.01777523378692177,0.84
Day 1,0.029073466095629837,0.74
Day 2,0.025612465409935996,0.74
Day 3,0.02309855518945995,0.8
Day 4,0.019264820811383008,0.82
Day 5,0.024771433377604492,0.62
Day 6,0.01635575155177549,0.86
Day 7,0.03281003625665218,0.64
Day 8,0.028135761726192463,0.66
Day 9,0.0361356256244926,0.66
Day 10,0.02326063397015783,0.8
Day 11,0.029900048881609024,0.66
Day 12,0.02570665176492433,0.76
Day 13,0.025909865079931454,0.76
Day 14,0.020449669859277143,0.76
Day 15,0.03286461781467328,0.54
Day 16,0.01940189928057088,0.82
Day 17,0.0230158066111348,0.82
Day 18,0.05574001054685828,0.52
Day 19,0.028749995710277945,0.7
