Day,MSE_mu,Accuracy
Day 0,0.027530638260861866,0.84
Day 1,0.032121314670545194,0.62
Day 2,0.025113607527367767,0.76
Day 3,0.04394793334827659,0.6
Day 4,0.02276126644792534,0.76
Day 5,0.021660887399868295,0.78
Day 6,0.01328770093779123,0.84
Day 7,0.029272488739577145,0.66
Day 8,0.016245290022760445,0.92
Day 9,0.018630699665356975,0.78
Day 10,0.019331344314784855,0.82
Day 11,0.026603983459844906,0.78
Day 12,0.030621081851747556,0.58
Day 13,0.03556234065915372,0.66
Day 14,0.0380800247464313,0.66
Day 15,0.020487997892977217,0.84
Day 16,0.028429168860561946,0.76
Day 17,0.03778963626260113,0.64
Day 18,0.03339664934237144,0.68
Day 19,0.021207963834285012,0.82
