Day,MSE_mu,Accuracy
Day 0,0.022685723636033397,0.76
Day 1,0.020595399791966583,0.8
Day 2,0.0242544513758355,0.8
Day 3,0.021093770037108835,0.82
Day 4,0.02017661590800035,0.88
Day 5,0.02681187464029582,0.72
Day 6,0.021182690099595308,0.82
Day 7,0.02004435369043183,0.82
Day 8,0.02839888974704329,0.74
Day 9,0.015896826124905703,0.9
Day 10,0.019901366252216716,0.74
Day 11,0.013883557812604839,0.78
Day 12,0.03023681083463707,0.74
Day 13,0.015984793430535393,0.88
Day 14,0.021053156833254705,0.82
Day 15,0.029523604515309974,0.72
Day 16,0.02593962468770093,0.82
Day 17,0.020504236235170923,0.84
Day 18,0.02990827192647482,0.76
Day 19,0.040930453337434454,0.62
