Day,MSE_mu,Accuracy
Day 0,0.026864239011507404,0.74
Day 1,0.0208216056464067,0.86
Day 2,0.02471744597766212,0.76
Day 3,0.04121636629291707,0.7
Day 4,0.032865236014153434,0.52
Day 5,0.019483081856748168,0.82
Day 6,0.019384495902620202,0.82
Day 7,0.020806176671955067,0.7
Day 8,0.025398104311594834,0.76
Day 9,0.029553257359581205,0.76
Day 10,0.019610975730981278,0.84
Day 11,0.032682054441552415,0.8
Day 12,0.0158858546279839,0.86
Day 13,0.01951670089109708,0.84
Day 14,0.019186684788438848,0.78
Day 15,0.02253834111757919,0.78
Day 16,0.019875895262818733,0.8
Day 17,0.026402488568287103,0.78
Day 18,0.0236760499411046,0.8
Day 19,0.03186625820592072,0.8
