Day,MSE_mu,Accuracy
Day 0,0.015734155819614258,0.84
Day 1,0.01924397048843482,0.82
Day 2,0.0274447094985745,0.74
Day 3,0.019819002762986867,0.76
Day 4,0.018144086475177377,0.78
Day 5,0.017981166495057318,0.86
Day 6,0.028105308116817,0.76
Day 7,0.020819825630348197,0.86
Day 8,0.014846925849351851,0.8
Day 9,0.022903456346055368,0.84
Day 10,0.025814260981024698,0.74
Day 11,0.02473378454947853,0.76
Day 12,0.026840721974377625,0.76
Day 13,0.018514498817932837,0.86
Day 14,0.029350894455613494,0.78
Day 15,0.022410342551412152,0.88
Day 16,0.02022564596851557,0.86
Day 17,0.017587716946661683,0.78
Day 18,0.028855126665765087,0.78
Day 19,0.021737896380108826,0.72
