Day,MSE_mu,Accuracy
Day 0,0.017333504076230355,0.88
Day 1,0.031424621430504604,0.82
Day 2,0.04219782876049978,0.68
Day 3,0.03574737013634188,0.76
Day 4,0.021403598417003115,0.82
Day 5,0.019681342081704103,0.84
Day 6,0.019480929170123718,0.86
Day 7,0.02040596475734917,0.9
Day 8,0.029451629117245175,0.68
Day 9,0.03379910881927299,0.64
Day 10,0.02481852797762317,0.76
Day 11,0.03370762804152352,0.68
Day 12,0.03262684457852008,0.54
Day 13,0.03126427392629335,0.7
Day 14,0.017213023723203824,0.88
Day 15,0.02373605288671352,0.84
Day 16,0.03632899777470762,0.62
Day 17,0.020412466985264926,0.84
Day 18,0.022052963672362053,0.74
Day 19,0.020304898841349568,0.74
