Day,MSE_mu,Accuracy
Day 0,0.01647847345630705,0.84
Day 1,0.01827791235847197,0.8
Day 2,0.023824557459014892,0.64
Day 3,0.027466804370050092,0.72
Day 4,0.027251493981331,0.66
Day 5,0.02843276622381296,0.8
Day 6,0.03847618658683849,0.52
Day 7,0.019357303820964254,0.86
Day 8,0.027315276167860978,0.8
Day 9,0.02150683320100115,0.78
Day 10,0.02450274754512075,0.74
Day 11,0.03235802292768541,0.68
Day 12,0.023433311466771745,0.8
Day 13,0.027523296393975494,0.8
Day 14,0.02717480926491879,0.7
Day 15,0.024731806328589043,0.8
Day 16,0.019266321002154706,0.82
Day 17,0.03560678249528596,0.68
Day 18,0.015777332258349396,0.86
Day 19,0.029246670194592886,0.66
