Day,MSE_mu,Accuracy
Day 0,0.026861174000334387,0.7
Day 1,0.02236321349596253,0.86
Day 2,0.021709138201781226,0.88
Day 3,0.025430095389942575,0.74
Day 4,0.0243772270253906,0.74
Day 5,0.03700409546348642,0.6
Day 6,0.028959365268735295,0.72
Day 7,0.03540334060628053,0.74
Day 8,0.03792219003369602,0.62
Day 9,0.022507713728125833,0.84
Day 10,0.015941472338768768,0.86
Day 11,0.013336623209509842,0.88
Day 12,0.02918070915435087,0.74
Day 13,0.06348275339961147,0.4
Day 14,0.025473381845984033,0.82
Day 15,0.022144113258794822,0.76
Day 16,0.0390160579091114,0.56
Day 17,0.021089825794150176,0.8
Day 18,0.032726934566715944,0.78
Day 19,0.02913882997945475,0.62
