Day,MSE_mu,Accuracy
Day 0,0.03982442613236666,0.62
Day 1,0.018246971543048,0.84
Day 2,0.0182279697060155,0.86
Day 3,0.02563628718551735,0.78
Day 4,0.04182491783720724,0.6
Day 5,0.0256341655048995,0.78
Day 6,0.021914261532556965,0.74
Day 7,0.0231498109542354,0.76
Day 8,0.026168613654703066,0.84
Day 9,0.02182440854185632,0.76
Day 10,0.02231089729575227,0.8
Day 11,0.024388845958800504,0.8
Day 12,0.015421380715828001,0.88
Day 13,0.026403298028564257,0.7
Day 14,0.01910558382126986,0.72
Day 15,0.017584047850594947,0.84
Day 16,0.020546274777070876,0.82
Day 17,0.012681463481256379,0.84
Day 18,0.021327492643143754,0.8
Day 19,0.01580125512811475,0.84
