Day,MSE_mu,Accuracy
Day 0,0.03321422814509928,0.74
Day 1,0.013358392444978228,0.92
Day 2,0.0370143036743037,0.62
Day 3,0.03328530645994679,0.78
Day 4,0.022780093372765892,0.84
Day 5,0.01708082044247137,0.84
Day 6,0.02467472074365349,0.74
Day 7,0.01487421148716171,0.86
Day 8,0.017083914916326177,0.8
Day 9,0.021633322176723913,0.88
Day 10,0.041596384966789364,0.74
Day 11,0.02120586005078545,0.8
Day 12,0.026638002686467425,0.76
Day 13,0.023346597621005365,0.76
Day 14,0.030064511628223302,0.86
Day 15,0.027467819050145285,0.66
Day 16,0.024267391784307885,0.76
Day 17,0.02313935351692969,0.76
Day 18,0.026963226767985602,0.72
Day 19,0.021242396539042963,0.82
