Day,MSE_mu,Accuracy
Day 0,0.02608875800831262,0.74
Day 1,0.023285136630507696,0.78
Day 2,0.031727066093818146,0.76
Day 3,0.030599339977780488,0.64
Day 4,0.016656016088787227,0.9
Day 5,0.015482883753557301,0.86
Day 6,0.02124764706158956,0.82
Day 7,0.023584368388334585,0.74
Day 8,0.03604065615331665,0.76
Day 9,0.04473357997172947,0.52
Day 10,0.02127685045184373,0.72
Day 11,0.031717230923767006,0.74
Day 12,0.03461605253895958,0.64
Day 13,0.012828625638563124,0.94
Day 14,0.02091035243954259,0.88
Day 15,0.01924815621395623,0.84
Day 16,0.015599037877585131,0.86
Day 17,0.020469606196165273,0.8
Day 18,0.012534871428793708,0.84
Day 19,0.016541494986434112,0.86
