Day,MSE_mu,Accuracy
Day 0,0.01960551727244063,0.82
Day 1,0.03127130841877579,0.62
Day 2,0.025099373375256046,0.8
Day 3,0.03007419534374664,0.7
Day 4,0.02345301588853609,0.84
Day 5,0.023611039629491116,0.78
Day 6,0.027236761046359047,0.82
Day 7,0.02164336805324886,0.74
Day 8,0.019119845831009976,0.82
Day 9,0.016944844792027867,0.8
Day 10,0.01753770702094997,0.86
Day 11,0.025706677673486448,0.74
Day 12,0.01893162553020647,0.86
Day 13,0.020184468129670563,0.84
Day 14,0.014306558254792033,0.94
Day 15,0.027408382115652625,0.78
Day 16,0.019632315297570153,0.84
Day 17,0.017264956023943945,0.8
Day 18,0.02979488440357568,0.66
Day 19,0.019887201295370933,0.8
