Day,MSE_mu,Accuracy
Day 0,0.03005528481195199,0.7
Day 1,0.028502332494348987,0.78
Day 2,0.037496780547490456,0.72
Day 3,0.04184428209654639,0.62
Day 4,0.028041754780810824,0.78
Day 5,0.02233201475757782,0.76
Day 6,0.02375623246862471,0.84
Day 7,0.03871806086381611,0.68
Day 8,0.021136752831963628,0.84
Day 9,0.030721675396250793,0.74
Day 10,0.022727922954316956,0.88
Day 11,0.03565272014587176,0.6
Day 12,0.029826239628289414,0.8
Day 13,0.026949447083314523,0.76
Day 14,0.033459827044381676,0.68
Day 15,0.019555617189076523,0.78
Day 16,0.034566717397121284,0.66
Day 17,0.060437445009317255,0.36
Day 18,0.017161853467655124,0.78
Day 19,0.018272272992532194,0.76
