Day,MSE_mu,Accuracy
Day 0,0.027149566098660628,0.78
Day 1,0.030260853059042126,0.76
Day 2,0.016510578020780712,0.74
Day 3,0.020869672224059683,0.88
Day 4,0.024034353177192658,0.78
Day 5,0.03162442851120223,0.7
Day 6,0.02796174558906787,0.72
Day 7,0.0164716589024054,0.88
Day 8,0.02078033481853169,0.76
Day 9,0.023148611167477937,0.78
Day 10,0.02062205625303653,0.7
Day 11,0.037669752474754646,0.64
Day 12,0.016771202588723392,0.92
Day 13,0.021229968877397653,0.78
Day 14,0.022612928738829106,0.8
Day 15,0.014554143961787962,0.88
Day 16,0.03008320168040451,0.7
Day 17,0.024610986373728695,0.84
Day 18,0.017650503761513423,0.8
Day 19,0.012974650533456127,0.84
