Day,MSE_mu,Accuracy
Day 0,0.020219212602285114,0.8
Day 1,0.019047531400071413,0.82
Day 2,0.031955635418330734,0.76
Day 3,0.023025573800770294,0.78
Day 4,0.028738444624026003,0.66
Day 5,0.03161698200753058,0.78
Day 6,0.018770343220837853,0.86
Day 7,0.020487648723173865,0.84
Day 8,0.043103625106577524,0.6
Day 9,0.031734834678789695,0.74
Day 10,0.013429263216041864,0.88
Day 11,0.027311378178563658,0.7
Day 12,0.0434270989151704,0.54
Day 13,0.027926955744582493,0.78
Day 14,0.027617468247898496,0.72
Day 15,0.03584902696080314,0.7
Day 16,0.029091167285401787,0.7
Day 17,0.015104770939572588,0.9
Day 18,0.03256212392695363,0.76
Day 19,0.025324652099775073,0.74
