Day,MSE_mu,Accuracy
Day 0,0.016120979959557774,0.84
Day 1,0.016782714498723303,0.84
Day 2,0.035850343719889405,0.74
Day 3,0.03003221188550722,0.66
Day 4,0.02283275391572655,0.78
Day 5,0.02244013555125231,0.76
Day 6,0.011643466608116437,0.88
Day 7,0.021041086035343538,0.84
Day 8,0.016427810505382168,0.94
Day 9,0.023395809077552624,0.82
Day 10,0.017013886494221368,0.88
Day 11,0.029337471206140203,0.78
Day 12,0.027231057565565958,0.76
Day 13,0.02199040229454994,0.86
Day 14,0.03325594771835437,0.76
Day 15,0.02995619768163432,0.76
Day 16,0.023702846549858568,0.84
Day 17,0.04140341363631234,0.64
Day 18,0.03972751762895085,0.66
Day 19,0.027155769558512725,0.8
