Day,MSE_mu,Accuracy
Day 0,0.020553789997194132,0.86
Day 1,0.03699906131464939,0.64
Day 2,0.024854879218902046,0.76
Day 3,0.033558504547417836,0.7
Day 4,0.02401325406493437,0.72
Day 5,0.02349523301183893,0.78
Day 6,0.02272656456638054,0.84
Day 7,0.019694610093429658,0.76
Day 8,0.029875131825989137,0.7
Day 9,0.015465542442829374,0.9
Day 10,0.018871716050371905,0.82
Day 11,0.022264109791610677,0.82
Day 12,0.024450466263616813,0.72
Day 13,0.02388074261816327,0.78
Day 14,0.03048443902244059,0.66
Day 15,0.027182786886533288,0.74
Day 16,0.022299674083088684,0.76
Day 17,0.0189753759702355,0.88
Day 18,0.034599745455725764,0.62
Day 19,0.026505977200182204,0.72
