Day,MSE_mu,Accuracy
Day 0,0.04638557701494075,0.58
Day 1,0.021758337491772646,0.82
Day 2,0.03714070204101382,0.58
Day 3,0.023229651253382395,0.84
Day 4,0.024016992798061354,0.72
Day 5,0.04523557413436648,0.64
Day 6,0.02931148928945388,0.7
Day 7,0.02903276053442788,0.76
Day 8,0.05772697678257115,0.44
Day 9,0.04055875162572976,0.66
Day 10,0.027619193369644253,0.7
Day 11,0.03216686150151068,0.7
Day 12,0.025948324848886095,0.72
Day 13,0.02656357813112178,0.84
Day 14,0.02236090739703667,0.8
Day 15,0.019848442981543552,0.74
Day 16,0.019746071195829624,0.8
Day 17,0.02709389433454382,0.68
Day 18,0.040453529877156454,0.66
Day 19,0.023737008271091792,0.8
