Day,MSE_mu,Accuracy
Day 0,0.028656625020794826,0.74
Day 1,0.03581465857021227,0.68
Day 2,0.0347540645871512,0.68
Day 3,0.03162832439100208,0.7
Day 4,0.04439682992844504,0.58
Day 5,0.023518803829734505,0.72
Day 6,0.023248372394955023,0.84
Day 7,0.014575206388682826,0.84
Day 8,0.03760078581656908,0.64
Day 9,0.03303868549420741,0.64
Day 10,0.021122317150726985,0.78
Day 11,0.033181062713751756,0.64
Day 12,0.033022932300075344,0.72
Day 13,0.03361058343153181,0.72
Day 14,0.02025419903194806,0.7
Day 15,0.022569443257436907,0.86
Day 16,0.039667551519297475,0.6
Day 17,0.019087881533032793,0.8
Day 18,0.03390884814110097,0.66
Day 19,0.0229825826106652,0.8
