Day,MSE_mu,Accuracy
Day 0,0.031166059697743397,0.74
Day 1,0.01334541695081119,0.88
Day 2,0.030420653038360262,0.76
Day 3,0.013677141895900373,0.84
Day 4,0.03718229662438362,0.66
Day 5,0.018459643941753093,0.82
Day 6,0.018841719914635832,0.76
Day 7,0.0268483922389797,0.76
Day 8,0.01308576218764342,0.84
Day 9,0.02394387529715002,0.8
Day 10,0.029550013785777277,0.7
Day 11,0.024275893565867387,0.76
Day 12,0.01857289558111141,0.86
Day 13,0.02158909944392511,0.84
Day 14,0.017749093510433123,0.8
Day 15,0.03408432586119348,0.64
Day 16,0.025695496274985494,0.72
Day 17,0.03922694763641761,0.62
Day 18,0.02785406239051547,0.58
Day 19,0.024789259791747006,0.84
