Day,MSE_mu,Accuracy
Day 0,0.024131187595522106,0.78
Day 1,0.03151797608808875,0.64
Day 2,0.037690742352907,0.82
Day 3,0.027711041070699268,0.68
Day 4,0.01588677331463799,0.84
Day 5,0.03844284548411878,0.62
Day 6,0.044720645456827995,0.56
Day 7,0.02401690430751966,0.84
Day 8,0.028425695860998062,0.8
Day 9,0.019829082026439276,0.78
Day 10,0.022329177667147496,0.78
Day 11,0.03097848398671045,0.84
Day 12,0.015655782310773757,0.76
Day 13,0.01490771086453684,0.84
Day 14,0.015400627161884612,0.94
Day 15,0.024285264434064594,0.7
Day 16,0.018090370812340686,0.82
Day 17,0.022013605596448327,0.8
Day 18,0.025191819482718935,0.76
Day 19,0.027846477918126108,0.78
