Day,MSE_mu,Accuracy
Day 0,0.01800938962601503,0.86
Day 1,0.03440429072346214,0.68
Day 2,0.036409966989583584,0.64
Day 3,0.042579194038198105,0.68
Day 4,0.01741013391523685,0.86
Day 5,0.03069541371820575,0.68
Day 6,0.01840747918824856,0.82
Day 7,0.014807695920032721,0.9
Day 8,0.01915750747954271,0.84
Day 9,0.02914427070090122,0.72
Day 10,0.021769895718336138,0.72
Day 11,0.040253416326166816,0.58
Day 12,0.01591847589481402,0.9
Day 13,0.020392733659112997,0.84
Day 14,0.025154293089599936,0.68
Day 15,0.024708429692048436,0.72
Day 16,0.026276479324235113,0.74
Day 17,0.02852346892913854,0.72
Day 18,0.02470145158847339,0.68
Day 19,0.018318126446530882,0.82
