Day,MSE_mu,Accuracy
Day 0,0.01949272293888305,0.76
Day 1,0.036229745851688415,0.74
Day 2,0.02350488396313044,0.8
Day 3,0.023166870861741653,0.8
Day 4,0.02674151806315647,0.8
Day 5,0.021053962690137897,0.82
Day 6,0.02455146800394943,0.74
Day 7,0.034792332194343946,0.72
Day 8,0.02043779346801241,0.8
Day 9,0.037581381530578564,0.58
Day 10,0.034334855316522715,0.64
Day 11,0.05405394869731228,0.62
Day 12,0.019554333092746772,0.88
Day 13,0.03746863485408052,0.64
Day 14,0.019902107231353664,0.84
Day 15,0.03025625244709625,0.68
Day 16,0.017048044478595013,0.9
Day 17,0.018736832355741737,0.84
Day 18,0.03187827750258867,0.7
Day 19,0.03497572835872275,0.6
