Day,MSE_mu,Accuracy
Day 0,0.024909737348721567,0.68
Day 1,0.026751485815413575,0.68
Day 2,0.029783042969258426,0.68
Day 3,0.024989058463118993,0.82
Day 4,0.0308888990726681,0.74
Day 5,0.02749284588670089,0.72
Day 6,0.0218124806383484,0.82
Day 7,0.029771541666178406,0.7
Day 8,0.029363854404619572,0.74
Day 9,0.04109556910837754,0.58
Day 10,0.017345259664506917,0.84
Day 11,0.014993525230731625,0.9
Day 12,0.026093340348651076,0.74
Day 13,0.030367782821641064,0.78
Day 14,0.022826259159473436,0.68
Day 15,0.021137915674543237,0.72
Day 16,0.024730262989182124,0.7
Day 17,0.023683744147844563,0.84
Day 18,0.016065343031912076,0.88
Day 19,0.013902706667786051,0.9
