Day,MSE_mu,Accuracy
Day 0,0.021834209371527812,0.82
Day 1,0.024934297800867557,0.82
Day 2,0.02837972688749445,0.66
Day 3,0.03451898149820122,0.64
Day 4,0.046942682702147645,0.52
Day 5,0.02461875391665922,0.76
Day 6,0.028405483169888026,0.78
Day 7,0.029721620909436728,0.74
Day 8,0.04487323299190265,0.48
Day 9,0.026030585521276333,0.7
Day 10,0.01974490548057,0.9
Day 11,0.03928103224480215,0.56
Day 12,0.026830946599587516,0.78
Day 13,0.047728013808718085,0.48
Day 14,0.02128831091585819,0.82
Day 15,0.03659223316469157,0.64
Day 16,0.025360815259139784,0.74
Day 17,0.017145692045368106,0.76
Day 18,0.02232295512116686,0.84
Day 19,0.019095034648121078,0.82
