Day,MSE_mu,Accuracy
Day 0,0.02909867250915149,0.7
Day 1,0.02355730054088707,0.82
Day 2,0.022402258737451244,0.84
Day 3,0.032816078940245616,0.7
Day 4,0.03105046268941942,0.58
Day 5,0.020712161028294658,0.8
Day 6,0.017811342362934954,0.84
Day 7,0.025138162794138927,0.78
Day 8,0.018036904576525698,0.84
Day 9,0.030632849711960203,0.84
Day 10,0.026059646081838122,0.84
Day 11,0.012594711680307643,0.98
Day 12,0.028983765240117153,0.72
Day 13,0.03158950911685454,0.62
Day 14,0.013219029398561899,0.84
Day 15,0.017254575610135197,0.92
Day 16,0.034916200307282076,0.7
Day 17,0.022306284347433633,0.94
Day 18,0.03524631227032198,0.56
Day 19,0.017496718341757967,0.82
