Day,MSE_mu,Accuracy
Day 0,0.03198091765560105,0.7
Day 1,0.036865273187150896,0.66
Day 2,0.02248772890470566,0.82
Day 3,0.020400637141038423,0.8
Day 4,0.030016534528211715,0.72
Day 5,0.012350068868869229,0.92
Day 6,0.01576719988613321,0.84
Day 7,0.015834782808832694,0.86
Day 8,0.024939082247249774,0.76
Day 9,0.023821774141065077,0.74
Day 10,0.029831652697804842,0.78
Day 11,0.022374638539580202,0.76
Day 12,0.02494601225765964,0.76
Day 13,0.037351618863858585,0.58
Day 14,0.021897564712239297,0.82
Day 15,0.01561480984875971,0.8
Day 16,0.02071394588312897,0.74
Day 17,0.016571077129691254,0.74
Day 18,0.03189246493474567,0.7
Day 19,0.03453569293699765,0.6
