Day,MSE_mu,Accuracy
Day 0,0.024474302063067173,0.68
Day 1,0.019722009591326858,0.82
Day 2,0.03369409455640823,0.68
Day 3,0.028080831505011682,0.74
Day 4,0.02335536112319912,0.72
Day 5,0.01778795073447123,0.88
Day 6,0.026094150091313734,0.72
Day 7,0.01851344232379057,0.9
Day 8,0.020185980842696762,0.8
Day 9,0.021813704979180195,0.86
Day 10,0.02021870849855119,0.86
Day 11,0.027770938801824865,0.86
Day 12,0.01931004169924595,0.84
Day 13,0.027941627474856696,0.74
Day 14,0.02019938891418322,0.72
Day 15,0.02667393565873157,0.72
Day 16,0.04359527879796241,0.72
Day 17,0.02435783771296269,0.72
Day 18,0.023897488760157355,0.88
Day 19,0.03078789009850563,0.58
