Day,MSE_mu,Accuracy
Day 0,0.02430210128394001,0.8
Day 1,0.029617626599439725,0.8
Day 2,0.019352843179302477,0.86
Day 3,0.039639413745263155,0.6
Day 4,0.030569103650276024,0.72
Day 5,0.018286954404737224,0.9
Day 6,0.0208598392582543,0.9
Day 7,0.027730719268170743,0.7
Day 8,0.02685543596119499,0.76
Day 9,0.02157637418433146,0.8
Day 10,0.025025184063208958,0.74
Day 11,0.02345374852011834,0.74
Day 12,0.018952576088675413,0.88
Day 13,0.03621052389521615,0.66
Day 14,0.030021136412149745,0.7
Day 15,0.03701401992518774,0.62
Day 16,0.020199238744330925,0.76
Day 17,0.014452203894768614,0.82
Day 18,0.02856438584398861,0.74
Day 19,0.022236717731307695,0.8
