Day,MSE_mu,Accuracy
Day 0,0.029891145484810228,0.78
Day 1,0.039757641283685786,0.7
Day 2,0.0136440517704283,0.9
Day 3,0.029819469478710184,0.86
Day 4,0.019528650817359976,0.88
Day 5,0.02129071745504317,0.84
Day 6,0.017987494545840848,0.84
Day 7,0.0319677899403198,0.68
Day 8,0.023145092323123607,0.82
Day 9,0.022590130935487663,0.62
Day 10,0.025749257922878598,0.7
Day 11,0.028562708612171042,0.74
Day 12,0.015322392193633624,0.82
Day 13,0.030710284262129055,0.64
Day 14,0.015849715788645774,0.86
Day 15,0.03654812394322995,0.64
Day 16,0.01374315305541876,0.84
Day 17,0.039421865109037134,0.64
Day 18,0.043249745752523806,0.54
Day 19,0.014752826376413687,0.9
