Day,MSE_mu,Accuracy
Day 0,0.02217457031739011,0.72
Day 1,0.026544513418823926,0.68
Day 2,0.028127843349516166,0.66
Day 3,0.025365929321058214,0.7
Day 4,0.03221052681964776,0.74
Day 5,0.030156012657944212,0.7
Day 6,0.026875923769472714,0.72
Day 7,0.0404816436967937,0.66
Day 8,0.01931000293924567,0.96
Day 9,0.0412569301363447,0.62
Day 10,0.036481074992184524,0.64
Day 11,0.03100632248587072,0.68
Day 12,0.02253503269708884,0.8
Day 13,0.029830406390176478,0.7
Day 14,0.028189630860092064,0.66
Day 15,0.02431849252927239,0.76
Day 16,0.02236916922078508,0.78
Day 17,0.03425779660752547,0.66
Day 18,0.028130792214301505,0.82
Day 19,0.01672138054199421,0.78
