Day,MSE_mu,Accuracy
Day 0,0.022855608205473547,0.84
Day 1,0.020894859373596354,0.8
Day 2,0.017066488686024464,0.82
Day 3,0.020635591077093143,0.76
Day 4,0.02759275443868921,0.86
Day 5,0.028348109814736195,0.84
Day 6,0.02421070091862595,0.82
Day 7,0.01282709066022328,0.9
Day 8,0.024392212515823433,0.84
Day 9,0.016194021376154173,0.9
Day 10,0.0186460297404947,0.86
Day 11,0.03593224911572346,0.66
Day 12,0.023719965283593613,0.78
Day 13,0.015461086590318895,0.88
Day 14,0.013939583969144072,0.9
Day 15,0.024802177508698307,0.7
Day 16,0.021327382460719937,0.78
Day 17,0.03444234366984784,0.74
Day 18,0.018113849707212346,0.8
Day 19,0.028789948245631067,0.68
