Day,MSE_mu,Accuracy
Day 0,0.03454570012004376,0.7
Day 1,0.021953429436534798,0.86
Day 2,0.017954002613044837,0.9
Day 3,0.0302907927568471,0.7
Day 4,0.027567734664240003,0.66
Day 5,0.016769507113300008,0.84
Day 6,0.017110951537094615,0.84
Day 7,0.014723031629650175,0.84
Day 8,0.02879514627845793,0.68
Day 9,0.043862198437538226,0.6
Day 10,0.040125841971159225,0.68
Day 11,0.016862471997738104,0.88
Day 12,0.022321218662527956,0.74
Day 13,0.02490285622775035,0.8
Day 14,0.024615869851612543,0.74
Day 15,0.02047966684221502,0.84
Day 16,0.021633163691970825,0.8
Day 17,0.030660213227396337,0.78
Day 18,0.020310790588563908,0.86
Day 19,0.02624926489671185,0.78
