Day,MSE_mu,Accuracy
Day 0,0.026897539578989025,0.76
Day 1,0.019964964987042637,0.8
Day 2,0.028637939865755885,0.76
Day 3,0.015594283064583226,0.8
Day 4,0.03212818875745019,0.76
Day 5,0.03515647016990573,0.62
Day 6,0.037156341891940066,0.6
Day 7,0.033832040954344576,0.64
Day 8,0.02765905697975175,0.7
Day 9,0.02476484036334343,0.78
Day 10,0.02499780183254619,0.68
Day 11,0.027750996640787954,0.58
Day 12,0.03208471964113079,0.72
Day 13,0.022597783726845948,0.86
Day 14,0.025078788937140804,0.7
Day 15,0.02101558918635952,0.88
Day 16,0.015109543102027561,0.88
Day 17,0.0212522597492015,0.78
Day 18,0.04049728150082724,0.68
Day 19,0.0156855408074584,0.84
